fk_codigo_Filial,CodigoTransacao,DataTransacao
1,296671,26/10/2022
1,297067,26/10/2022
1,320676,14/12/2022
1,284925,26/09/2022
1,234848,25/05/2022
1,297420,27/10/2022
1,274431,31/08/2022
1,298849,01/11/2022
1,281298,16/09/2022
1,306306,18/11/2022
1,325239,26/12/2022
1,349137,23/02/2023
1,148824,11/10/2021
1,315015,01/12/2022
1,161531,15/11/2021
1,316555,06/12/2022
1,315824,04/12/2022
1,280478,14/09/2022
1,244793,20/06/2022
1,300200,03/11/2022
1,275424,04/09/2022
1,313307,28/11/2022
1,312911,28/11/2022
1,334301,18/01/2023
1,186254,24/01/2022
1,259365,23/07/2022
1,299141,01/11/2022
1,199212,03/03/2022
1,177402,28/12/2021
1,146046,30/09/2021
1,313203,28/11/2022
1,240815,09/06/2022
1,152200,19/10/2021
1,167437,30/11/2021
1,186546,24/01/2022
1,318389,09/12/2022
1,292139,13/10/2022
1,223544,01/05/2022
1,199017,02/03/2022
1,276737,06/09/2022
1,297352,27/10/2022
1,325951,27/12/2022
1,216592,15/04/2022
1,290775,10/10/2022
1,189289,01/02/2022
1,274363,31/08/2022
1,256063,18/07/2022
1,349069,23/02/2023
1,260702,26/07/2022
1,324589,22/12/2022
1,242100,14/06/2022
1,316883,06/12/2022
1,316487,06/12/2022
1,190583,04/02/2022
1,152492,19/10/2021
1,280410,14/09/2022
1,294233,18/10/2022
1,192332,09/02/2022
1,292431,13/10/2022
1,327222,31/12/2022
1,288465,04/10/2022
1,303813,14/11/2022
1,157463,31/10/2021
1,299073,01/11/2022
1,332530,16/01/2023
1,335099,20/01/2023
1,283544,22/09/2022
1,283148,22/09/2022
1,244165,18/06/2022
1,285939,28/09/2022
1,339208,31/01/2023
1,172022,13/12/2021
1,186082,24/01/2022
1,348301,22/02/2023
1,318321,09/12/2022
1,183124,13/01/2022
1,204451,15/03/2022
1,321387,15/12/2022
1,219452,22/04/2022
1,332822,16/01/2023
1,298505,31/10/2022
1,199436,03/03/2022
1,283440,22/09/2022
1,180271,06/01/2022
1,244061,18/06/2022
1,308069,21/11/2022
1,176337,23/12/2021
1,257608,21/07/2022
1,242032,14/06/2022
1,258004,21/07/2022
1,171918,13/12/2021
1,210986,29/03/2022
1,210590,29/03/2022
1,234356,24/05/2022
1,269917,20/08/2022
1,237441,01/06/2022
1,318613,09/12/2022
1,282443,20/09/2022
1,313584,29/11/2022
1,195248,17/02/2022
1,319735,13/12/2022
1,195739,18/02/2022
1,247012,24/06/2022
1,247686,27/06/2022
1,284226,24/09/2022
1,313876,29/11/2022
1,173089,15/12/2021
1,348233,22/02/2023
1,320027,13/12/2022
1,162023,16/11/2021
1,328387,04/01/2023
1,185316,21/01/2022
1,321319,15/12/2022
1,225387,05/05/2022
1,216697,18/04/2022
1,250725,05/07/2022
1,247304,24/06/2022
1,142074,16/09/2021
1,159414,08/11/2021
1,278536,10/09/2022
1,246498,23/06/2022
1,340400,02/02/2023
1,166078,25/11/2021
1,216064,13/04/2022
1,295164,20/10/2022
1,307605,21/11/2022
1,308001,21/11/2022
1,344055,10/02/2023
1,209165,25/03/2022
1,327852,03/01/2023
1,171381,10/12/2021
1,269849,20/08/2022
1,295338,21/10/2022
1,291362,12/10/2022
1,348525,22/02/2023
1,141836,15/09/2021
1,328679,04/01/2023
1,232992,21/05/2022
1,331184,11/01/2023
1,156046,26/10/2021
1,142366,16/09/2021
1,246790,23/06/2022
1,252362,07/07/2022
1,303056,10/11/2022
1,239992,08/06/2022
1,279438,12/09/2022
1,346142,15/02/2023
1,328144,03/01/2023
1,308293,21/11/2022
1,295060,20/10/2022
1,344347,10/02/2023
1,209457,25/03/2022
1,327748,03/01/2023
1,214877,11/04/2022
1,270141,20/08/2022
1,304534,15/11/2022
1,196173,21/02/2022
1,296281,25/10/2022
1,145426,28/09/2021
1,250543,04/07/2022
1,250147,04/07/2022
1,212325,04/04/2022
1,196381,22/02/2022
1,233924,23/05/2022
1,247236,24/06/2022
1,214635,10/04/2022
1,315433,02/12/2022
1,198054,27/02/2022
1,278468,10/09/2022
1,183224,14/01/2022
1,345706,14/02/2023
1,304826,15/11/2022
1,145322,28/09/2021
1,323680,21/12/2022
1,336024,24/01/2023
1,310280,23/11/2022
1,212617,04/04/2022
1,144915,27/09/2021
1,263981,04/08/2022
1,331116,11/01/2023
1,342058,07/02/2023
1,160427,10/11/2021
1,246193,22/06/2022
1,191557,08/02/2022
1,243050,16/06/2022
1,278760,10/09/2022
1,347885,21/02/2023
1,346747,16/02/2023
1,279370,12/09/2022
1,278974,12/09/2022
1,340228,02/02/2023
1,334622,19/01/2023
1,288728,05/10/2022
1,269697,19/08/2022
1,214141,07/04/2022
1,344279,10/02/2023
1,219910,23/04/2022
1,175173,21/12/2021
1,310968,23/11/2022
1,310572,23/11/2022
1,174998,20/12/2021
1,259500,25/07/2022
1,296213,25/10/2022
1,232820,21/05/2022
1,331012,11/01/2023
1,342350,07/02/2023
1,277980,09/09/2022
1,155208,25/10/2021
1,181012,09/01/2022
1,294376,19/10/2022
1,235519,26/05/2022
1,267275,12/08/2022
1,315781,03/12/2022
1,183562,17/01/2022
1,309173,22/11/2022
1,308777,22/11/2022
1,256332,19/07/2022
1,147783,07/10/2021
1,272579,26/08/2022
1,264801,08/08/2022
1,300908,07/11/2022
1,201256,08/03/2022
1,335956,24/01/2023
1,314619,30/11/2022
1,314223,30/11/2022
1,212549,04/04/2022
1,192836,10/02/2022
1,213506,06/04/2022
1,144847,27/09/2021
1,151117,17/10/2021
1,155500,25/10/2021
1,186899,25/01/2022
1,254505,13/07/2022
1,312631,25/11/2022
1,312235,25/11/2022
1,246125,22/06/2022
1,232155,19/05/2022
1,272197,25/08/2022
1,268403,16/08/2022
1,182668,12/01/2022
1,235852,27/05/2022
1,318170,08/12/2022
1,248550,28/06/2022
1,254966,14/07/2022
1,297903,28/10/2022
1,204989,16/03/2022
1,221724,26/04/2022
1,221328,26/04/2022
1,341886,07/02/2023
1,218838,21/04/2022
1,172767,14/12/2021
1,273059,29/08/2022
1,265845,09/08/2022
1,143840,22/09/2021
1,265449,09/08/2022
1,154712,23/10/2021
1,154316,23/10/2021
1,294308,19/10/2022
1,323021,20/12/2022
1,170344,08/12/2021
1,230203,15/05/2022
1,235451,26/05/2022
1,149056,11/10/2021
1,326231,28/12/2022
1,193706,13/02/2022
1,286343,28/09/2022
1,153025,20/10/2021
1,313539,28/11/2022
1,219130,21/04/2022
1,300436,04/11/2022
1,176778,27/12/2021
1,216379,14/04/2022
1,212109,01/04/2022
1,343152,09/02/2023
1,167773,30/11/2021
1,186486,24/01/2022
1,247352,25/06/2022
1,272129,25/08/2022
1,202196,10/03/2022
1,256556,19/07/2022
1,290093,08/10/2022
1,325891,27/12/2022
1,177070,27/12/2021
1,167669,30/11/2021
1,302071,09/11/2022
1,265381,09/08/2022
1,239821,07/06/2022
1,205752,18/03/2022
1,295431,22/10/2022
1,239425,07/06/2022
1,170276,08/12/2021
1,326183,27/12/2022
1,146896,05/10/2021
1,285841,27/09/2022
1,285445,27/09/2022
1,190285,03/02/2022
1,259093,22/07/2022
1,237533,02/06/2022
1,203405,14/03/2022
1,152957,20/10/2021
1,238710,06/06/2022
1,185776,22/01/2022
1,343084,09/02/2023
1,142892,18/09/2021
1,320431,13/12/2022
1,206044,18/03/2022
1,264638,07/08/2022
1,331770,12/01/2023
1,282896,21/09/2022
1,245810,21/06/2022
1,267858,15/08/2022
1,261720,29/07/2022
1,237825,02/06/2022
1,274836,01/09/2022
1,203697,14/03/2022
1,162981,18/11/2021
1,324302,22/12/2022
1,260736,27/07/2022
1,239002,06/06/2022
1,343376,09/02/2023
1,194549,15/02/2022
1,347065,17/02/2023
1,197192,23/02/2022
1,258632,21/07/2022
1,258236,21/07/2022
1,259025,22/07/2022
1,254036,12/07/2022
1,187620,26/01/2022
1,200242,07/03/2022
1,187224,26/01/2022
1,255653,16/07/2022
1,207682,22/03/2022
1,229910,13/05/2022
1,229514,13/05/2022
1,205976,18/03/2022
1,302022,08/11/2022
1,301626,08/11/2022
1,298218,31/10/2022
1,208142,23/03/2022
1,258528,21/07/2022
1,267790,15/08/2022
1,198316,28/02/2022
1,322118,17/12/2022
1,274768,01/09/2022
1,203233,14/03/2022
1,203629,14/03/2022
1,317524,07/12/2022
1,238934,06/06/2022
1,328619,04/01/2023
1,216929,18/04/2022
1,250957,05/07/2022
1,211678,31/03/2022
1,141281,14/09/2021
1,165320,24/11/2021
1,283658,23/09/2022
1,208434,23/03/2022
1,208038,23/03/2022
1,276278,06/09/2022
1,253321,11/07/2022
1,243454,16/06/2022
1,299393,02/11/2022
1,240328,08/06/2022
1,246730,23/06/2022
1,263471,03/08/2022
1,202270,11/03/2022
1,330637,10/01/2023
1,252925,11/07/2022
1,345308,13/02/2023
1,344912,13/02/2023
1,328084,03/01/2023
1,162809,18/11/2021
1,253968,12/07/2022
1,268791,17/08/2022
1,291594,12/10/2022
1,187552,26/01/2022
1,165499,25/11/2021
1,329214,05/01/2023
1,306630,21/11/2022
1,233224,21/05/2022
1,217221,18/04/2022
1,229842,13/05/2022
1,157616,01/11/2021
1,280171,13/09/2022
1,156797,28/10/2021
1,206512,19/03/2022
1,225100,05/05/2022
1,233864,23/05/2022
1,240224,08/06/2022
1,269322,18/08/2022
1,202562,11/03/2022
1,330929,10/01/2023
1,301558,08/11/2022
1,157391,30/10/2021
1,295497,23/10/2022
1,145785,29/09/2021
1,215109,11/04/2022
1,254260,12/07/2022
1,148592,09/10/2021
1,303545,13/11/2022
1,197523,24/02/2022
1,307318,21/11/2022
1,306922,21/11/2022
1,329110,05/01/2023
1,317456,07/12/2022
1,301312,07/11/2022
1,169684,07/12/2021
1,148196,09/10/2021
1,210263,28/03/2022
1,157089,28/10/2021
1,311047,24/11/2022
1,228246,11/05/2022
1,165252,24/11/2021
1,227850,11/05/2022
1,159774,09/11/2021
1,275900,05/09/2022
1,275504,05/09/2022
1,315665,02/12/2022
1,242586,15/06/2022
1,309869,22/11/2022
1,289807,07/10/2022
1,289146,06/10/2022
1,323912,21/12/2022
1,238534,05/06/2022
1,311339,24/11/2022
1,211902,31/03/2022
1,228538,11/05/2022
1,218177,20/04/2022
1,215333,12/04/2022
1,342290,07/02/2023
1,322963,19/12/2022
1,322567,19/12/2022
1,273443,30/08/2022
1,214493,08/04/2022
1,262765,02/08/2022
1,323425,20/12/2022
1,179975,05/01/2022
1,151438,18/10/2021
1,220142,23/04/2022
1,179470,04/01/2022
1,179074,04/01/2022
1,287314,02/10/2022
1,178938,03/01/2022
1,341390,06/02/2023
1,301244,07/11/2022
1,218469,20/04/2022
1,215625,12/04/2022
1,157021,28/10/2021
1,321998,16/12/2022
1,169447,06/12/2021
1,277714,08/09/2022
1,262661,02/08/2022
1,316070,05/12/2022
1,251530,06/07/2022
1,178065,29/12/2021
1,309405,22/11/2022
1,309801,22/11/2022
1,231799,18/05/2022
1,231403,18/05/2022
1,182125,11/01/2022
1,213854,07/04/2022
1,224295,03/05/2022
1,265033,08/08/2022
1,301140,07/11/2022
1,173833,16/12/2021
1,330212,09/01/2023
1,238466,05/06/2022
1,149987,14/10/2021
1,262090,01/08/2022
1,159602,09/11/2021
1,171866,12/12/2021
1,255389,15/07/2022
1,302475,09/11/2022
1,292610,14/10/2022
1,231695,18/05/2022
1,284938,26/09/2022
1,224587,03/05/2022
1,222913,28/04/2022
1,164561,23/11/2021
1,189792,02/02/2022
1,335707,23/01/2023
1,341322,06/02/2023
1,270941,23/08/2022
1,262382,01/08/2022
1,222286,27/04/2022
1,188088,28/01/2022
1,235908,28/05/2022
1,277646,08/09/2022
1,266077,09/08/2022
1,228951,12/05/2022
1,229347,12/05/2022
1,251462,06/07/2022
1,212214,02/04/2022
1,177997,29/12/2021
1,166720,26/11/2021
1,319613,12/12/2022
1,296720,26/10/2022
1,166954,29/11/2021
1,217432,19/04/2022
1,326463,28/12/2022
1,341614,06/02/2023
1,341218,06/02/2023
1,238366,03/06/2022
1,315064,01/12/2022
1,194961,16/02/2022
1,221033,25/04/2022
1,293558,18/10/2022
1,261375,28/07/2022
1,297012,26/10/2022
1,163373,19/11/2021
1,298794,01/11/2022
1,281243,16/09/2022
1,349082,23/02/2023
1,335639,23/01/2023
1,249070,29/06/2022
1,293850,18/10/2022
1,255613,15/07/2022
1,334246,18/01/2023
1,285162,26/09/2022
1,303826,14/11/2022
1,189338,01/02/2022
1,237765,02/06/2022
1,168488,02/12/2021
1,145991,30/09/2021
1,153523,21/10/2021
1,337532,27/01/2023
1,324638,22/12/2022
1,152541,19/10/2021
1,152145,19/10/2021
1,175944,22/12/2021
1,181306,10/01/2022
1,230107,14/05/2022
1,227519,10/05/2022
1,227123,10/05/2022
1,318334,09/12/2022
1,287569,03/10/2022
1,292084,13/10/2022
1,284062,23/09/2022
1,170821,09/12/2021
1,276682,06/09/2022
1,274308,31/08/2022
1,290720,10/10/2022
1,281175,16/09/2022
1,256008,18/07/2022
1,349014,23/02/2023
1,314892,01/12/2022
1,260647,26/07/2022
1,324534,22/12/2022
1,195185,16/02/2022
1,194789,16/02/2022
1,280355,14/09/2022
1,152437,19/10/2021
1,293782,18/10/2022
1,192277,09/02/2022
1,227415,10/05/2022
1,227811,10/05/2022
1,288410,04/10/2022
1,183173,13/01/2022
1,182777,13/01/2022
1,303758,14/11/2022
1,207118,21/03/2022
1,183450,15/01/2022
1,332475,16/01/2023
1,303320,11/11/2022
1,335044,20/01/2023
1,177279,28/12/2021
1,283489,22/09/2022
1,283093,22/09/2022
1,322058,17/12/2022
1,313080,28/11/2022
1,286881,29/09/2022
1,194042,14/02/2022
1,339153,31/01/2023
1,344592,11/02/2023
1,237490,01/06/2022
1,287501,03/10/2022
1,183069,13/01/2022
1,292016,13/10/2022
1,282492,20/09/2022
1,282096,20/09/2022
1,204000,15/03/2022
1,208374,23/03/2022
1,298450,31/10/2022
1,180612,06/01/2022
1,176282,23/12/2021
1,153830,22/10/2021
1,257553,21/07/2022
1,152369,19/10/2021
1,234301,24/05/2022
1,181530,10/01/2022
1,210931,29/03/2022
1,210535,29/03/2022
1,176168,22/12/2021
1,243717,17/06/2022
1,198608,01/03/2022
1,162072,16/11/2021
1,161676,16/11/2021
1,195684,18/02/2022
1,336897,25/01/2023
1,207050,21/03/2022
1,202898,11/03/2022
1,247631,27/06/2022
1,191239,07/02/2022
1,184222,18/01/2022
1,213208,05/04/2022
1,283025,22/09/2022
1,284171,24/09/2022
1,270336,21/08/2022
1,327634,02/01/2023
1,165731,25/11/2021
1,171430,10/12/2021
1,338534,30/01/2023
1,270596,22/08/2022
1,266599,10/08/2022
1,266203,10/08/2022
1,236029,29/05/2022
1,141885,15/09/2021
1,141489,15/09/2021
1,348178,22/02/2023
1,161968,16/11/2021
1,144123,23/09/2021
1,328332,04/01/2023
1,321264,15/12/2022
1,225332,05/05/2022
1,333690,17/01/2023
1,247249,24/06/2022
1,140994,14/09/2021
1,142019,16/09/2021
1,159359,08/11/2021
1,283317,22/09/2022
1,180148,06/01/2022
1,346468,16/02/2023
1,166023,25/11/2021
1,171326,10/12/2021
1,307946,21/11/2022
1,307550,21/11/2022
1,344000,10/02/2023
1,209110,25/03/2022
1,169916,07/12/2021
1,216009,13/04/2022
1,193870,14/02/2022
1,338826,30/01/2023
1,281754,19/09/2022
1,160937,11/11/2021
1,293412,17/10/2022
1,141781,15/09/2021
1,237318,01/06/2022
1,160006,09/11/2021
1,195616,18/02/2022
1,331129,11/01/2023
1,214433,08/04/2022
1,233577,23/05/2022
1,180440,06/01/2022
1,252307,07/07/2022
1,242818,15/06/2022
1,303001,10/11/2022
1,214822,11/04/2022
1,211504,30/03/2022
1,230973,17/05/2022
1,304479,15/11/2022
1,241734,13/06/2022
1,296226,25/10/2022
1,311571,24/11/2022
1,218409,20/04/2022
1,250488,04/07/2022
1,250092,04/07/2022
1,306032,17/11/2022
1,247181,24/06/2022
1,277993,09/09/2022
1,244496,19/06/2022
1,315378,02/12/2022
1,278413,10/09/2022
1,278017,10/09/2022
1,346400,16/02/2023
1,345651,14/02/2023
1,327462,02/01/2023
1,305386,16/11/2022
1,338758,30/01/2023
1,304771,15/11/2022
1,209042,25/03/2022
1,293344,17/10/2022
1,310621,23/11/2022
1,174651,20/12/2021
1,317891,08/12/2022
1,144347,23/09/2021
1,162646,17/11/2021
1,263926,04/08/2022
1,140822,14/09/2021
1,180890,07/01/2022
1,191898,08/02/2022
1,252239,07/07/2022
1,347830,21/02/2023
1,346692,16/02/2023
1,279315,12/09/2022
1,224024,02/05/2022
1,321025,14/12/2022
1,269642,19/08/2022
1,346019,15/02/2023
1,235197,25/05/2022
1,214086,07/04/2022
1,344224,10/02/2023
1,343828,10/02/2023
1,219855,23/04/2022
1,183611,17/01/2022
1,324866,23/12/2022
1,308430,22/11/2022
1,267501,13/08/2022
1,330444,09/01/2023
1,310913,23/11/2022
1,174943,20/12/2021
1,310517,23/11/2022
1,296158,25/10/2022
1,290995,11/10/2022
1,281108,15/09/2022
1,300153,03/11/2022
1,305964,17/11/2022
1,277925,09/09/2022
1,155153,25/10/2021
1,311888,25/11/2022
1,315726,03/12/2022
1,183903,17/01/2022
1,308722,22/11/2022
1,325484,26/12/2022
1,272524,26/08/2022
1,144564,24/09/2021
1,271173,23/08/2022
1,291287,11/10/2022
1,201201,08/03/2022
1,200805,08/03/2022
1,235901,27/05/2022
1,317823,08/12/2022
1,212494,04/04/2022
1,213451,06/04/2022
1,240768,09/06/2022
1,144792,27/09/2021
1,176791,27/12/2021
1,155445,25/10/2021
1,221377,26/04/2022
1,254846,13/07/2022
1,254450,13/07/2022
1,312180,25/11/2022
1,232100,19/05/2022
1,339872,01/02/2023
1,246070,22/06/2022
1,347762,21/02/2023
1,223497,01/05/2022
1,217664,19/04/2022
1,235129,25/05/2022
1,182613,12/01/2022
1,295697,24/10/2022
1,315296,01/12/2022
1,255307,14/07/2022
1,248495,28/06/2022
1,221669,26/04/2022
1,218783,21/04/2022
1,172712,14/12/2021
1,294253,19/10/2022
1,154261,23/10/2021
1,235025,25/05/2022
1,170289,08/12/2021
1,297597,27/10/2022
1,235396,26/05/2022
1,201849,10/03/2022
1,299026,01/11/2022
1,325416,26/12/2022
1,295989,24/10/2022
1,149001,11/10/2021
1,158949,06/11/2021
1,209791,26/03/2022
1,193651,13/02/2022
1,286288,28/09/2022
1,313484,28/11/2022
1,339557,31/01/2023
1,300381,04/11/2022
1,176723,27/12/2021
1,212054,01/04/2022
1,167718,30/11/2021
1,329816,07/01/2023
1,171486,11/12/2021
1,202141,10/03/2022
1,256501,19/07/2022
1,347448,20/02/2023
1,198902,02/03/2022
1,182545,12/01/2022
1,325836,27/12/2022
1,242381,14/06/2022
1,287215,30/09/2022
1,240992,09/06/2022
1,332032,13/01/2023
1,234705,24/05/2022
1,239766,07/06/2022
1,239370,07/06/2022
1,154193,23/10/2021
1,199194,02/03/2022
1,146841,05/10/2021
1,285390,27/09/2022
1,143362,21/09/2021
1,245463,21/06/2022
1,258249,21/07/2022
1,148065,08/10/2021
1,259038,22/07/2022
1,340744,03/02/2023
1,152902,20/10/2021
1,185721,22/01/2022
1,238655,06/06/2022
1,320376,13/12/2022
1,173438,15/12/2021
1,245755,21/06/2022
1,199717,03/03/2022
1,244342,18/06/2022
1,172199,13/12/2021
1,194494,15/02/2022
1,187273,26/01/2022
1,174591,19/12/2021
1,205629,18/03/2022
1,146773,05/10/2021
1,258577,21/07/2022
1,258181,21/07/2022
1,270094,20/08/2022
1,253981,12/07/2022
1,253585,12/07/2022
1,187169,26/01/2022
1,187565,26/01/2022
1,207627,22/03/2022
1,317177,07/12/2022
1,196126,21/02/2022
1,314157,29/11/2022
1,320308,13/12/2022
1,319912,13/12/2022
1,205921,18/03/2022
1,239594,07/06/2022
1,156291,26/10/2021
1,164973,24/11/2021
1,245687,21/06/2022
1,208087,23/03/2022
1,267735,15/08/2022
1,198261,28/02/2022
1,203574,14/03/2022
1,203178,14/03/2022
1,342764,08/02/2023
1,295223,21/10/2022
1,173266,15/12/2021
1,328564,04/01/2023
1,217270,18/04/2022
1,251298,05/07/2022
1,216874,18/04/2022
1,201498,09/03/2022
1,250902,05/07/2022
1,165265,24/11/2021
1,141226,14/09/2021
1,299338,02/11/2022
1,346942,17/02/2023
1,240273,08/06/2022
1,246675,23/06/2022
1,330582,10/01/2023
1,340577,02/02/2023
1,257161,20/07/2022
1,345253,13/02/2023
1,344857,13/02/2023
1,288681,05/10/2022
1,328029,03/01/2023
1,216241,13/04/2022
1,214762,11/04/2022
1,253913,12/07/2022
1,175522,21/12/2021
1,291539,12/10/2022
1,329159,05/01/2023
1,156593,27/10/2021
1,259849,25/07/2022
1,233169,21/05/2022
1,201790,09/03/2022
1,280116,13/09/2022
1,279720,13/09/2022
1,156223,26/10/2021
1,331361,11/01/2023
1,233809,23/05/2022
1,269267,18/08/2022
1,257453,20/07/2022
1,257057,20/07/2022
1,288973,05/10/2022
1,301503,08/11/2022
1,324947,24/12/2022
1,145730,29/09/2021
1,215054,11/04/2022
1,148537,09/10/2021
1,193551,12/02/2022
1,197468,24/02/2022
1,148141,09/10/2021
1,317401,07/12/2022
1,303490,13/11/2022
1,241966,13/06/2022
1,252674,08/07/2022
1,210208,28/03/2022
1,336305,24/01/2023
1,266931,11/08/2022
1,196558,22/02/2022
1,211555,31/03/2022
1,164801,24/11/2021
1,160312,10/11/2021
1,275845,05/09/2022
1,312584,25/11/2022
1,273492,30/08/2022
1,243331,16/06/2022
1,316083,05/12/2022
1,309418,22/11/2022
1,337169,26/01/2023
1,334507,19/01/2023
1,342988,08/02/2023
1,219795,23/04/2022
1,342592,08/02/2023
1,179123,04/01/2022
1,175454,21/12/2021
1,323857,21/12/2022
1,310853,23/11/2022
1,188886,31/01/2022
1,188490,31/01/2022
1,211847,31/03/2022
1,215674,12/04/2022
1,215278,12/04/2022
1,342235,07/02/2023
1,218122,20/04/2022
1,322512,19/12/2022
1,273784,30/08/2022
1,273388,30/08/2022
1,226287,09/05/2022
1,277367,08/09/2022
1,345081,13/02/2023
1,294657,19/10/2022
1,329698,06/01/2023
1,323370,20/12/2022
1,179920,05/01/2022
1,329923,08/01/2023
1,220087,23/04/2022
1,267160,12/08/2022
1,179415,04/01/2022
1,179019,04/01/2022
1,183843,17/01/2022
1,181778,11/01/2022
1,188782,31/01/2022
1,178883,03/01/2022
1,306799,21/11/2022
1,264686,08/08/2022
1,301189,07/11/2022
1,300793,07/11/2022
1,210140,28/03/2022
1,156966,28/10/2021
1,321943,16/12/2022
1,226579,09/05/2022
1,169392,06/12/2021
1,277659,08/09/2022
1,316015,05/12/2022
1,249683,01/07/2022
1,272082,25/08/2022
1,309746,22/11/2022
1,309350,22/11/2022
1,256905,19/07/2022
1,268684,16/08/2022
1,182070,11/01/2022
1,224240,03/05/2022
1,222962,28/04/2022
1,173778,16/12/2021
1,266759,11/08/2022
1,193055,11/02/2022
1,149932,14/10/2021
1,262035,01/08/2022
1,172652,14/12/2021
1,273340,29/08/2022
1,302420,09/11/2022
1,265730,09/08/2022
1,292555,14/10/2022
1,323302,20/12/2022
1,268580,16/08/2022
1,223146,29/04/2022
1,151315,18/10/2021
1,300656,06/11/2022
1,166373,26/11/2021
1,319266,12/12/2022
1,167003,29/11/2021
1,222858,28/04/2022
1,150501,15/10/2021
1,164506,23/11/2021
1,232379,20/05/2022
1,335652,23/01/2023
1,262327,01/08/2022
1,222231,27/04/2022
1,215502,12/04/2022
1,264314,05/08/2022
1,172944,14/12/2021
1,277591,08/09/2022
1,266022,09/08/2022
1,228896,12/05/2022
1,277195,08/09/2022
1,287280,01/10/2022
1,323594,20/12/2022
1,251407,06/07/2022
1,163422,19/11/2021
1,319558,12/12/2022
1,167295,29/11/2021
1,296665,26/10/2022
1,182002,11/01/2022
1,326408,28/12/2022
1,341559,06/02/2023
1,142581,17/09/2021
1,178711,03/01/2022
1,238311,03/06/2022
1,261085,27/07/2022
1,220978,25/04/2022
1,333899,18/01/2023
1,231572,18/05/2022
1,284815,26/09/2022
1,224464,03/05/2022
1,281188,16/09/2022
1,236222,30/05/2022
1,349396,24/02/2023
1,332264,13/01/2023
1,222163,27/04/2022
1,200591,07/03/2022
1,203048,13/03/2022
1,230739,16/05/2022
1,255558,15/07/2022
1,230343,16/05/2022
1,228828,12/05/2022
1,334191,18/01/2023
1,333795,18/01/2023
1,275291,02/09/2022
1,284385,25/09/2022
1,223370,29/04/2022
1,225883,07/05/2022
1,331655,12/01/2023
1,319490,12/12/2022
1,164730,23/11/2021
1,282781,21/09/2022
1,256057,18/07/2022
1,259270,22/07/2022
1,237710,02/06/2022
1,168433,02/12/2021
1,145936,30/09/2021
1,337477,27/01/2023
1,157873,02/11/2021
1,153468,21/10/2021
1,324583,22/12/2022
1,200013,04/03/2022
1,261017,27/07/2022
1,152090,19/10/2021
1,220910,25/04/2022
1,175889,22/12/2021
1,181251,10/01/2022
1,183498,16/01/2022
1,227068,10/05/2022
1,292029,13/10/2022
1,288063,04/10/2022
1,284007,23/09/2022
1,170766,09/12/2021
1,281557,18/09/2022
1,274253,31/08/2022
1,290665,10/10/2022
1,290269,10/10/2022
1,348959,23/02/2023
1,260592,26/07/2022
1,260196,26/07/2022
1,275013,01/09/2022
1,163158,18/11/2021
1,195130,16/02/2022
1,194726,15/02/2022
1,280300,14/09/2022
1,269140,17/08/2022
1,293727,18/10/2022
1,227756,10/05/2022
1,192222,09/02/2022
1,334123,18/01/2023
1,288355,04/10/2022
1,183118,13/01/2022
1,236759,31/05/2022
1,303703,14/11/2022
1,204049,15/03/2022
1,207063,21/03/2022
1,264520,06/08/2022
1,303265,11/11/2022
1,301907,08/11/2022
1,233564,22/05/2022
1,298499,31/10/2022
1,249978,02/07/2022
1,283038,22/09/2022
1,327100,29/12/2022
1,249239,29/06/2022
1,248843,29/06/2022
1,153400,21/10/2021
